utc_timestamp,cet_cest_timestamp,AT_LOAD,BE_LOAD,DE_LOAD,FR_LOAD,LU_LOAD,NL_LOAD
2017-12-31T23:00:00Z,2018-01-01T00:00:00+0100,6155.0,8546.0,43803.0,57638.0,479.0,10823.0
2018-01-01T00:00:00Z,2018-01-01T01:00:00+0100,5934.0,8144.0,43342.0,56036.0,440.0,10690.0
2018-01-01T01:00:00Z,2018-01-01T02:00:00+0100,5729.0,7789.0,42531.0,54494.0,411.0,10354.0
2018-01-01T02:00:00Z,2018-01-01T03:00:00+0100,5467.0,7471.0,41524.0,51574.0,408.0,10032.0
2018-01-01T03:00:00Z,2018-01-01T04:00:00+0100,5327.0,7355.0,41555.0,49370.0,401.0,9766.0
2018-01-01T04:00:00Z,2018-01-01T05:00:00+0100,5423.0,7374.0,41743.0,49000.0,410.0,9768.0
2018-01-01T05:00:00Z,2018-01-01T06:00:00+0100,5457.0,7461.0,40955.0,49333.0,426.0,10070.0
2018-01-01T06:00:00Z,2018-01-01T07:00:00+0100,5892.0,7258.0,41258.0,49528.0,386.0,10409.0
2018-01-01T07:00:00Z,2018-01-01T08:00:00+0100,6145.0,7315.0,42078.0,49360.0,323.0,10693.0
2018-01-01T08:00:00Z,2018-01-01T09:00:00+0100,6508.0,7539.0,44525.0,50058.0,309.0,11050.0
2018-01-01T09:00:00Z,2018-01-01T10:00:00+0100,6832.0,7776.0,46875.0,51855.0,301.0,11539.0
2018-01-01T10:00:00Z,2018-01-01T11:00:00+0100,7115.0,8195.0,49419.0,54412.0,381.0,11890.0
2018-01-01T11:00:00Z,2018-01-01T12:00:00+0100,7144.0,8599.0,51191.0,57142.0,443.0,12210.0
2018-01-01T12:00:00Z,2018-01-01T13:00:00+0100,7048.0,8861.0,50351.0,56650.0,504.0,12392.0
2018-01-01T13:00:00Z,2018-01-01T14:00:00+0100,6992.0,8779.0,49115.0,54628.0,439.0,12500.0
2018-01-01T14:00:00Z,2018-01-01T15:00:00+0100,6936.0,8925.0,48649.0,53357.0,274.0,12612.0
2018-01-01T15:00:00Z,2018-01-01T16:00:00+0100,7199.0,8994.0,50695.0,53522.0,156.0,13132.0
2018-01-01T16:00:00Z,2018-01-01T17:00:00+0100,7543.0,9304.0,54018.0,56686.0,137.0,14098.0
2018-01-01T17:00:00Z,2018-01-01T18:00:00+0100,7608.0,9312.0,54788.0,60125.0,102.0,14021.0
2018-01-01T18:00:00Z,2018-01-01T19:00:00+0100,7323.0,9147.0,53387.0,61285.0,213.0,13746.0
2018-01-01T19:00:00Z,2018-01-01T20:00:00+0100,6953.0,8918.0,50899.0,59658.0,232.0,13284.0
2018-01-01T20:00:00Z,2018-01-01T21:00:00+0100,6524.0,8729.0,49527.0,57597.0,198.0,12653.0
2018-01-01T21:00:00Z,2018-01-01T22:00:00+0100,6559.0,8993.0,48723.0,58405.0,150.0,11941.0
2018-01-01T22:00:00Z,2018-01-01T23:00:00+0100,6200.0,9118.0,45479.0,59383.0,146.0,11158.0
2018-01-01T23:00:00Z,2018-01-02T00:00:00+0100,5942.0,8579.0,42798.0,56745.0,71.0,10606.0
2018-01-02T00:00:00Z,2018-01-02T01:00:00+0100,5606.0,8050.0,41014.0,54574.0,108.0,10243.0
2018-01-02T01:00:00Z,2018-01-02T02:00:00+0100,5478.0,7623.0,40423.0,53222.0,104.0,9990.0
2018-01-02T02:00:00Z,2018-01-02T03:00:00+0100,5430.0,7481.0,40758.0,50818.0,149.0,9885.0
2018-01-02T03:00:00Z,2018-01-02T04:00:00+0100,5602.0,7634.0,42123.0,50129.0,132.0,9994.0
2018-01-02T04:00:00Z,2018-01-02T05:00:00+0100,6209.0,8041.0,45286.0,52338.0,184.0,10534.0
2018-01-02T05:00:00Z,2018-01-02T06:00:00+0100,7007.0,8808.0,51738.0,56444.0,255.0,11886.0
2018-01-02T06:00:00Z,2018-01-02T07:00:00+0100,7915.0,9586.0,58220.0,60260.0,422.0,13487.0
2018-01-02T07:00:00Z,2018-01-02T08:00:00+0100,8401.0,10207.0,62178.0,62913.0,542.0,14973.0
2018-01-02T08:00:00Z,2018-01-02T09:00:00+0100,8682.0,10645.0,64201.0,64712.0,532.0,15804.0
2018-01-02T09:00:00Z,2018-01-02T10:00:00+0100,8770.0,10828.0,65935.0,66170.0,560.0,16054.0
2018-01-02T10:00:00Z,2018-01-02T11:00:00+0100,8877.0,11092.0,67137.0,67635.0,599.0,16092.0
2018-01-02T11:00:00Z,2018-01-02T12:00:00+0100,8821.0,11155.0,67956.0,68827.0,593.0,16077.0
2018-01-02T12:00:00Z,2018-01-02T13:00:00+0100,8681.0,10996.0,67244.0,67686.0,553.0,16179.0
2018-01-02T13:00:00Z,2018-01-02T14:00:00+0100,8610.0,10915.0,65967.0,65983.0,528.0,16268.0
2018-01-02T14:00:00Z,2018-01-02T15:00:00+0100,8656.0,11046.0,65091.0,64144.0,491.0,16298.0
2018-01-02T15:00:00Z,2018-01-02T16:00:00+0100,8891.0,10964.0,65969.0,63700.0,444.0,16773.0
2018-01-02T16:00:00Z,2018-01-02T17:00:00+0100,9273.0,11300.0,68554.0,65924.0,455.0,17634.0
2018-01-02T17:00:00Z,2018-01-02T18:00:00+0100,9145.0,11305.0,68302.0,68326.0,487.0,16820.0
2018-01-02T18:00:00Z,2018-01-02T19:00:00+0100,8651.0,10909.0,66963.0,67828.0,436.0,16149.0
2018-01-02T19:00:00Z,2018-01-02T20:00:00+0100,8092.0,10416.0,62769.0,64126.0,422.0,15354.0
2018-01-02T20:00:00Z,2018-01-02T21:00:00+0100,7507.0,9945.0,59450.0,60411.0,346.0,14405.0
2018-01-02T21:00:00Z,2018-01-02T22:00:00+0100,7549.0,10012.0,57536.0,60433.0,385.0,13417.0
2018-01-02T22:00:00Z,2018-01-02T23:00:00+0100,7003.0,9853.0,53711.0,61401.0,410.0,12518.0
2018-01-02T23:00:00Z,2018-01-03T00:00:00+0100,6654.0,9233.0,51100.0,58355.0,398.0,11718.0
2018-01-03T00:00:00Z,2018-01-03T01:00:00+0100,6357.0,8702.0,49551.0,55309.0,379.0,11192.0
2018-01-03T01:00:00Z,2018-01-03T02:00:00+0100,6200.0,8566.0,49102.0,53553.0,339.0,10926.0
2018-01-03T02:00:00Z,2018-01-03T03:00:00+0100,6112.0,8037.0,49728.0,50731.0,312.0,10868.0
2018-01-03T03:00:00Z,2018-01-03T04:00:00+0100,6206.0,8400.0,51321.0,49848.0,302.0,10926.0
2018-01-03T04:00:00Z,2018-01-03T05:00:00+0100,6780.0,8670.0,54319.0,51978.0,307.0,11368.0
2018-01-03T05:00:00Z,2018-01-03T06:00:00+0100,7502.0,9205.0,60554.0,56555.0,338.0,12723.0
2018-01-03T06:00:00Z,2018-01-03T07:00:00+0100,8440.0,10118.0,65454.0,60765.0,359.0,14432.0
2018-01-03T07:00:00Z,2018-01-03T08:00:00+0100,8824.0,10754.0,68919.0,63957.0,411.0,15881.0
2018-01-03T08:00:00Z,2018-01-03T09:00:00+0100,8992.0,10999.0,70505.0,65285.0,456.0,16529.0
2018-01-03T09:00:00Z,2018-01-03T10:00:00+0100,9168.0,11182.0,71783.0,66301.0,483.0,16964.0
2018-01-03T10:00:00Z,2018-01-03T11:00:00+0100,9251.0,11369.0,73236.0,67195.0,485.0,17218.0
2018-01-03T11:00:00Z,2018-01-03T12:00:00+0100,9206.0,11234.0,72869.0,68585.0,490.0,17130.0
2018-01-03T12:00:00Z,2018-01-03T13:00:00+0100,9223.0,11322.0,71987.0,67995.0,486.0,17143.0
2018-01-03T13:00:00Z,2018-01-03T14:00:00+0100,9157.0,11259.0,70760.0,66713.0,475.0,17013.0
2018-01-03T14:00:00Z,2018-01-03T15:00:00+0100,8994.0,11231.0,69826.0,65170.0,469.0,16930.0
2018-01-03T15:00:00Z,2018-01-03T16:00:00+0100,9220.0,11264.0,70932.0,64679.0,458.0,17216.0
2018-01-03T16:00:00Z,2018-01-03T17:00:00+0100,9475.0,11763.0,73381.0,67336.0,460.0,17912.0
2018-01-03T17:00:00Z,2018-01-03T18:00:00+0100,9274.0,11772.0,73109.0,70001.0,499.0,17037.0
2018-01-03T18:00:00Z,2018-01-03T19:00:00+0100,8713.0,11295.0,70833.0,69914.0,522.0,16354.0
2018-01-03T19:00:00Z,2018-01-03T20:00:00+0100,8247.0,10711.0,67109.0,66057.0,504.0,15553.0
2018-01-03T20:00:00Z,2018-01-03T21:00:00+0100,7652.0,10234.0,64206.0,62451.0,463.0,14600.0
2018-01-03T21:00:00Z,2018-01-03T22:00:00+0100,7553.0,10299.0,61907.0,62580.0,427.0,13585.0
2018-01-03T22:00:00Z,2018-01-03T23:00:00+0100,7064.0,10247.0,57676.0,63484.0,439.0,12720.0
2018-01-03T23:00:00Z,2018-01-04T00:00:00+0100,6758.0,9830.0,53759.0,60364.0,422.0,11900.0
2018-01-04T00:00:00Z,2018-01-04T01:00:00+0100,6450.0,9311.0,51792.0,57457.0,393.0,11354.0
2018-01-04T01:00:00Z,2018-01-04T02:00:00+0100,6240.0,9000.0,50573.0,55655.0,373.0,10971.0
2018-01-04T02:00:00Z,2018-01-04T03:00:00+0100,6052.0,8834.0,50908.0,52669.0,360.0,10872.0
2018-01-04T03:00:00Z,2018-01-04T04:00:00+0100,6186.0,8889.0,51866.0,51616.0,363.0,10914.0
2018-01-04T04:00:00Z,2018-01-04T05:00:00+0100,6729.0,9157.0,54039.0,53486.0,373.0,11374.0
2018-01-04T05:00:00Z,2018-01-04T06:00:00+0100,7480.0,10020.0,59144.0,57700.0,409.0,12763.0
2018-01-04T06:00:00Z,2018-01-04T07:00:00+0100,8296.0,10755.0,65025.0,61599.0,437.0,14512.0
2018-01-04T07:00:00Z,2018-01-04T08:00:00+0100,8694.0,11544.0,67883.0,64310.0,493.0,16010.0
2018-01-04T08:00:00Z,2018-01-04T09:00:00+0100,8945.0,12010.0,67933.0,65288.0,555.0,16640.0
2018-01-04T09:00:00Z,2018-01-04T10:00:00+0100,9097.0,12110.0,69344.0,66158.0,580.0,16875.0
2018-01-04T10:00:00Z,2018-01-04T11:00:00+0100,9241.0,12109.0,70346.0,67196.0,587.0,16932.0
2018-01-04T11:00:00Z,2018-01-04T12:00:00+0100,9179.0,11894.0,70196.0,67847.0,589.0,16781.0
2018-01-04T12:00:00Z,2018-01-04T13:00:00+0100,9112.0,11835.0,69297.0,66864.0,575.0,16858.0
2018-01-04T13:00:00Z,2018-01-04T14:00:00+0100,9009.0,11548.0,67833.0,65237.0,533.0,16862.0
2018-01-04T14:00:00Z,2018-01-04T15:00:00+0100,9052.0,11549.0,67076.0,62970.0,501.0,16808.0
2018-01-04T15:00:00Z,2018-01-04T16:00:00+0100,9318.0,11463.0,67481.0,62132.0,485.0,16996.0
2018-01-04T16:00:00Z,2018-01-04T17:00:00+0100,9470.0,11942.0,69235.0,64370.0,486.0,17690.0
2018-01-04T17:00:00Z,2018-01-04T18:00:00+0100,9338.0,11972.0,68620.0,67226.0,511.0,16920.0
2018-01-04T18:00:00Z,2018-01-04T19:00:00+0100,8764.0,11492.0,67306.0,67314.0,522.0,16272.0
2018-01-04T19:00:00Z,2018-01-04T20:00:00+0100,8157.0,10865.0,64932.0,64130.0,505.0,15476.0
2018-01-04T20:00:00Z,2018-01-04T21:00:00+0100,7618.0,10492.0,62114.0,60566.0,468.0,14570.0
2018-01-04T21:00:00Z,2018-01-04T22:00:00+0100,7523.0,10604.0,60907.0,60575.0,427.0,13496.0
2018-01-04T22:00:00Z,2018-01-04T23:00:00+0100,7078.0,10482.0,56469.0,61688.0,428.0,12672.0
2018-01-04T23:00:00Z,2018-01-05T00:00:00+0100,6670.0,9929.0,53007.0,58620.0,420.0,11853.0
2018-01-05T00:00:00Z,2018-01-05T01:00:00+0100,6317.0,9344.0,51052.0,55718.0,418.0,11295.0
2018-01-05T01:00:00Z,2018-01-05T02:00:00+0100,6144.0,9068.0,50193.0,54012.0,416.0,10958.0
2018-01-05T02:00:00Z,2018-01-05T03:00:00+0100,6028.0,8759.0,50254.0,51334.0,381.0,10824.0
2018-01-05T03:00:00Z,2018-01-05T04:00:00+0100,6078.0,8862.0,51466.0,50574.0,328.0,10846.0
2018-01-05T04:00:00Z,2018-01-05T05:00:00+0100,6574.0,9276.0,53772.0,52578.0,305.0,11331.0
2018-01-05T05:00:00Z,2018-01-05T06:00:00+0100,7384.0,10083.0,59162.0,57065.0,360.0,12683.0
2018-01-05T06:00:00Z,2018-01-05T07:00:00+0100,8249.0,10821.0,65152.0,61604.0,474.0,14227.0
2018-01-05T07:00:00Z,2018-01-05T08:00:00+0100,8647.0,11628.0,67526.0,64516.0,586.0,15752.0
2018-01-05T08:00:00Z,2018-01-05T09:00:00+0100,8799.0,11858.0,68061.0,65528.0,630.0,16428.0
2018-01-05T09:00:00Z,2018-01-05T10:00:00+0100,8821.0,12077.0,68549.0,65996.0,640.0,16658.0
2018-01-05T10:00:00Z,2018-01-05T11:00:00+0100,8787.0,11915.0,69842.0,66637.0,664.0,16685.0
2018-01-05T11:00:00Z,2018-01-05T12:00:00+0100,8639.0,11988.0,70330.0,67131.0,692.0,16548.0
2018-01-05T12:00:00Z,2018-01-05T13:00:00+0100,8512.0,11668.0,68462.0,65603.0,663.0,16558.0
2018-01-05T13:00:00Z,2018-01-05T14:00:00+0100,8504.0,11624.0,66523.0,64100.0,602.0,16488.0
2018-01-05T14:00:00Z,2018-01-05T15:00:00+0100,8486.0,11333.0,65261.0,62366.0,547.0,16443.0
2018-01-05T15:00:00Z,2018-01-05T16:00:00+0100,8789.0,11463.0,65634.0,61768.0,532.0,16678.0
2018-01-05T16:00:00Z,2018-01-05T17:00:00+0100,9095.0,11973.0,67523.0,64406.0,557.0,17404.0
2018-01-05T17:00:00Z,2018-01-05T18:00:00+0100,8913.0,11914.0,67076.0,67569.0,656.0,16729.0
2018-01-05T18:00:00Z,2018-01-05T19:00:00+0100,8335.0,11485.0,65179.0,67552.0,686.0,15967.0
2018-01-05T19:00:00Z,2018-01-05T20:00:00+0100,7783.0,10876.0,61090.0,64128.0,647.0,15150.0
2018-01-05T20:00:00Z,2018-01-05T21:00:00+0100,7206.0,10345.0,57422.0,60978.0,502.0,14177.0
2018-01-05T21:00:00Z,2018-01-05T22:00:00+0100,7055.0,10665.0,56204.0,61638.0,572.0,13244.0
2018-01-05T22:00:00Z,2018-01-05T23:00:00+0100,6675.0,10769.0,53190.0,62881.0,562.0,12473.0
2018-01-05T23:00:00Z,2018-01-06T00:00:00+0100,6314.0,10055.0,49685.0,59790.0,554.0,11767.0
2018-01-06T00:00:00Z,2018-01-06T01:00:00+0100,6026.0,9541.0,46993.0,56850.0,461.0,11136.0
2018-01-06T01:00:00Z,2018-01-06T02:00:00+0100,5856.0,9316.0,45171.0,54916.0,414.0,10743.0
2018-01-06T02:00:00Z,2018-01-06T03:00:00+0100,5680.0,9051.0,44989.0,51932.0,380.0,10520.0
2018-01-06T03:00:00Z,2018-01-06T04:00:00+0100,5643.0,8929.0,45225.0,50491.0,338.0,10464.0
2018-01-06T04:00:00Z,2018-01-06T05:00:00+0100,5886.0,8970.0,45127.0,51169.0,266.0,10619.0
2018-01-06T05:00:00Z,2018-01-06T06:00:00+0100,6050.0,9299.0,45711.0,53046.0,279.0,11196.0
2018-01-06T06:00:00Z,2018-01-06T07:00:00+0100,6572.0,9522.0,48487.0,55189.0,297.0,12176.0
2018-01-06T07:00:00Z,2018-01-06T08:00:00+0100,6910.0,10065.0,51003.0,57488.0,378.0,13250.0
2018-01-06T08:00:00Z,2018-01-06T09:00:00+0100,7209.0,10604.0,54178.0,59902.0,449.0,14092.0
2018-01-06T09:00:00Z,2018-01-06T10:00:00+0100,7327.0,11032.0,56040.0,61616.0,493.0,14638.0
2018-01-06T10:00:00Z,2018-01-06T11:00:00+0100,7418.0,11197.0,57620.0,62710.0,524.0,14752.0
2018-01-06T11:00:00Z,2018-01-06T12:00:00+0100,7208.0,11226.0,57914.0,64421.0,585.0,14665.0
2018-01-06T12:00:00Z,2018-01-06T13:00:00+0100,6998.0,11040.0,56619.0,62867.0,661.0,14486.0
2018-01-06T13:00:00Z,2018-01-06T14:00:00+0100,6858.0,10723.0,55078.0,60432.0,589.0,14372.0
2018-01-06T14:00:00Z,2018-01-06T15:00:00+0100,6974.0,10637.0,54709.0,58449.0,525.0,14281.0
2018-01-06T15:00:00Z,2018-01-06T16:00:00+0100,7255.0,10647.0,56561.0,57881.0,485.0,14683.0
2018-01-06T16:00:00Z,2018-01-06T17:00:00+0100,7711.0,11166.0,59911.0,60544.0,406.0,15684.0
2018-01-06T17:00:00Z,2018-01-06T18:00:00+0100,7761.0,11174.0,60536.0,63666.0,451.0,15272.0
2018-01-06T18:00:00Z,2018-01-06T19:00:00+0100,7358.0,10729.0,58895.0,64039.0,556.0,14728.0
2018-01-06T19:00:00Z,2018-01-06T20:00:00+0100,7056.0,10224.0,55364.0,61477.0,611.0,14063.0
2018-01-06T20:00:00Z,2018-01-06T21:00:00+0100,6654.0,9822.0,52726.0,58773.0,552.0,13282.0
2018-01-06T21:00:00Z,2018-01-06T22:00:00+0100,6666.0,9861.0,51558.0,59882.0,444.0,12606.0
2018-01-06T22:00:00Z,2018-01-06T23:00:00+0100,6303.0,9930.0,48433.0,61509.0,446.0,11941.0
2018-01-06T23:00:00Z,2018-01-07T00:00:00+0100,5958.0,9358.0,45179.0,58944.0,462.0,11369.0
2018-01-07T00:00:00Z,2018-01-07T01:00:00+0100,5700.0,8922.0,43118.0,56069.0,439.0,10896.0
2018-01-07T01:00:00Z,2018-01-07T02:00:00+0100,5546.0,8460.0,42357.0,54043.0,408.0,10462.0
2018-01-07T02:00:00Z,2018-01-07T03:00:00+0100,5388.0,8229.0,42219.0,50831.0,328.0,10282.0
2018-01-07T03:00:00Z,2018-01-07T04:00:00+0100,5393.0,8167.0,42342.0,49268.0,223.0,10244.0
2018-01-07T04:00:00Z,2018-01-07T05:00:00+0100,5614.0,8145.0,41769.0,49438.0,146.0,10363.0
2018-01-07T05:00:00Z,2018-01-07T06:00:00+0100,5790.0,8303.0,40866.0,50429.0,127.0,10686.0
2018-01-07T06:00:00Z,2018-01-07T07:00:00+0100,6318.0,8393.0,42762.0,51518.0,60.0,11223.0
2018-01-07T07:00:00Z,2018-01-07T08:00:00+0100,6661.0,8925.0,46215.0,52808.0,122.0,11983.0
2018-01-07T08:00:00Z,2018-01-07T09:00:00+0100,7132.0,9403.0,50251.0,55381.0,167.0,12598.0
2018-01-07T09:00:00Z,2018-01-07T10:00:00+0100,7432.0,9940.0,53127.0,58377.0,234.0,12995.0
2018-01-07T10:00:00Z,2018-01-07T11:00:00+0100,7617.0,10375.0,56511.0,60909.0,260.0,13110.0
2018-01-07T11:00:00Z,2018-01-07T12:00:00+0100,7474.0,10590.0,56345.0,63591.0,279.0,13210.0
2018-01-07T12:00:00Z,2018-01-07T13:00:00+0100,7231.0,10405.0,55076.0,61944.0,289.0,13116.0
2018-01-07T13:00:00Z,2018-01-07T14:00:00+0100,7044.0,10097.0,53042.0,59100.0,265.0,13122.0
2018-01-07T14:00:00Z,2018-01-07T15:00:00+0100,7056.0,9924.0,52664.0,57339.0,267.0,13338.0
2018-01-07T15:00:00Z,2018-01-07T16:00:00+0100,7328.0,10067.0,54687.0,56786.0,242.0,13885.0
2018-01-07T16:00:00Z,2018-01-07T17:00:00+0100,7711.0,10802.0,59529.0,59542.0,261.0,15428.0
2018-01-07T17:00:00Z,2018-01-07T18:00:00+0100,7763.0,11019.0,60747.0,63744.0,346.0,15282.0
2018-01-07T18:00:00Z,2018-01-07T19:00:00+0100,7417.0,10871.0,59196.0,64960.0,495.0,14916.0
2018-01-07T19:00:00Z,2018-01-07T20:00:00+0100,7085.0,10420.0,56689.0,62955.0,524.0,14255.0
2018-01-07T20:00:00Z,2018-01-07T21:00:00+0100,6697.0,9989.0,54604.0,60483.0,457.0,13541.0
2018-01-07T21:00:00Z,2018-01-07T22:00:00+0100,6780.0,9990.0,54961.0,60876.0,418.0,12711.0
2018-01-07T22:00:00Z,2018-01-07T23:00:00+0100,6396.0,10006.0,51520.0,61955.0,478.0,11769.0
2018-01-07T23:00:00Z,2018-01-08T00:00:00+0100,6118.0,9444.0,48730.0,59377.0,412.0,11238.0
2018-01-08T00:00:00Z,2018-01-08T01:00:00+0100,5915.0,9138.0,47004.0,57154.0,322.0,10872.0
2018-01-08T01:00:00Z,2018-01-08T02:00:00+0100,5843.0,8852.0,46505.0,55817.0,278.0,10684.0
2018-01-08T02:00:00Z,2018-01-08T03:00:00+0100,5725.0,8713.0,47359.0,53207.0,260.0,10664.0
2018-01-08T03:00:00Z,2018-01-08T04:00:00+0100,5948.0,8821.0,48723.0,52632.0,240.0,10844.0
2018-01-08T04:00:00Z,2018-01-08T05:00:00+0100,6740.0,9350.0,52970.0,55687.0,272.0,11419.0
2018-01-08T05:00:00Z,2018-01-08T06:00:00+0100,7943.0,10687.0,61496.0,62092.0,443.0,13086.0
2018-01-08T06:00:00Z,2018-01-08T07:00:00+0100,9051.0,11689.0,68228.0,68827.0,598.0,15507.0
2018-01-08T07:00:00Z,2018-01-08T08:00:00+0100,9417.0,12385.0,71300.0,71302.0,700.0,17095.0
2018-01-08T08:00:00Z,2018-01-08T09:00:00+0100,9492.0,12592.0,72363.0,71856.0,688.0,17340.0
2018-01-08T09:00:00Z,2018-01-08T10:00:00+0100,9524.0,12642.0,73188.0,72189.0,672.0,17169.0
2018-01-08T10:00:00Z,2018-01-08T11:00:00+0100,9573.0,12692.0,73408.0,72658.0,684.0,16944.0
2018-01-08T11:00:00Z,2018-01-08T12:00:00+0100,9388.0,12498.0,72942.0,72995.0,701.0,16702.0
2018-01-08T12:00:00Z,2018-01-08T13:00:00+0100,9328.0,12485.0,72361.0,71900.0,714.0,16771.0
2018-01-08T13:00:00Z,2018-01-08T14:00:00+0100,9270.0,12317.0,71793.0,70253.0,690.0,16854.0
2018-01-08T14:00:00Z,2018-01-08T15:00:00+0100,9261.0,12230.0,71348.0,68526.0,636.0,16962.0
2018-01-08T15:00:00Z,2018-01-08T16:00:00+0100,9438.0,12182.0,72001.0,67984.0,619.0,17340.0
2018-01-08T16:00:00Z,2018-01-08T17:00:00+0100,9632.0,12786.0,75800.0,70686.0,635.0,18415.0
2018-01-08T17:00:00Z,2018-01-08T18:00:00+0100,9489.0,12580.0,75254.0,74731.0,672.0,17711.0
2018-01-08T18:00:00Z,2018-01-08T19:00:00+0100,8876.0,12220.0,73180.0,74522.0,665.0,17081.0
2018-01-08T19:00:00Z,2018-01-08T20:00:00+0100,8322.0,11891.0,68603.0,70161.0,623.0,16082.0
2018-01-08T20:00:00Z,2018-01-08T21:00:00+0100,7780.0,11396.0,65290.0,65961.0,571.0,15020.0
2018-01-08T21:00:00Z,2018-01-08T22:00:00+0100,7578.0,11340.0,63008.0,65901.0,586.0,13870.0
2018-01-08T22:00:00Z,2018-01-08T23:00:00+0100,7112.0,11197.0,57882.0,66651.0,545.0,12846.0
2018-01-08T23:00:00Z,2018-01-09T00:00:00+0100,6783.0,10556.0,54648.0,63888.0,532.0,12024.0
2018-01-09T00:00:00Z,2018-01-09T01:00:00+0100,6530.0,10068.0,52810.0,61280.0,462.0,11520.0
2018-01-09T01:00:00Z,2018-01-09T02:00:00+0100,6412.0,9723.0,52100.0,59781.0,444.0,11259.0
2018-01-09T02:00:00Z,2018-01-09T03:00:00+0100,6274.0,9539.0,52590.0,57149.0,378.0,11174.0
2018-01-09T03:00:00Z,2018-01-09T04:00:00+0100,6386.0,9598.0,54241.0,56447.0,374.0,11260.0
2018-01-09T04:00:00Z,2018-01-09T05:00:00+0100,6981.0,10014.0,57027.0,59091.0,412.0,11760.0
2018-01-09T05:00:00Z,2018-01-09T06:00:00+0100,8017.0,11185.0,64691.0,65465.0,490.0,13212.0
2018-01-09T06:00:00Z,2018-01-09T07:00:00+0100,9112.0,12251.0,71352.0,71819.0,587.0,15666.0
2018-01-09T07:00:00Z,2018-01-09T08:00:00+0100,9442.0,12588.0,73454.0,73906.0,577.0,17130.0
2018-01-09T08:00:00Z,2018-01-09T09:00:00+0100,9452.0,12564.0,72856.0,73956.0,580.0,17497.0
2018-01-09T09:00:00Z,2018-01-09T10:00:00+0100,9478.0,12574.0,73062.0,73628.0,599.0,17480.0
2018-01-09T10:00:00Z,2018-01-09T11:00:00+0100,9557.0,12596.0,73164.0,73915.0,572.0,17289.0
2018-01-09T11:00:00Z,2018-01-09T12:00:00+0100,9341.0,12357.0,72736.0,73604.0,574.0,17000.0
2018-01-09T12:00:00Z,2018-01-09T13:00:00+0100,9251.0,12353.0,72091.0,72240.0,566.0,17050.0
2018-01-09T13:00:00Z,2018-01-09T14:00:00+0100,9184.0,12268.0,70771.0,70460.0,544.0,17071.0
2018-01-09T14:00:00Z,2018-01-09T15:00:00+0100,9238.0,12197.0,69766.0,68668.0,534.0,17158.0
2018-01-09T15:00:00Z,2018-01-09T16:00:00+0100,9370.0,12234.0,70217.0,68230.0,530.0,17490.0
2018-01-09T16:00:00Z,2018-01-09T17:00:00+0100,9639.0,12908.0,73285.0,70775.0,578.0,18230.0
2018-01-09T17:00:00Z,2018-01-09T18:00:00+0100,9466.0,12888.0,73092.0,74241.0,636.0,17440.0
2018-01-09T18:00:00Z,2018-01-09T19:00:00+0100,8900.0,12297.0,71270.0,74068.0,619.0,16790.0
2018-01-09T19:00:00Z,2018-01-09T20:00:00+0100,8344.0,11698.0,67030.0,69795.0,574.0,15824.0
2018-01-09T20:00:00Z,2018-01-09T21:00:00+0100,7718.0,11133.0,64123.0,65709.0,518.0,14749.0
2018-01-09T21:00:00Z,2018-01-09T22:00:00+0100,7480.0,11123.0,61203.0,65536.0,565.0,13571.0
2018-01-09T22:00:00Z,2018-01-09T23:00:00+0100,6924.0,10985.0,57160.0,66235.0,546.0,12527.0
2018-01-09T23:00:00Z,2018-01-10T00:00:00+0100,6540.0,10474.0,53403.0,63050.0,512.0,11746.0
2018-01-10T00:00:00Z,2018-01-10T01:00:00+0100,6336.0,10003.0,51011.0,60143.0,441.0,11231.0
2018-01-10T01:00:00Z,2018-01-10T02:00:00+0100,6247.0,9528.0,49338.0,58622.0,427.0,10973.0
2018-01-10T02:00:00Z,2018-01-10T03:00:00+0100,6139.0,9274.0,49509.0,56036.0,381.0,10829.0
2018-01-10T03:00:00Z,2018-01-10T04:00:00+0100,6299.0,9336.0,50769.0,55345.0,296.0,10866.0
2018-01-10T04:00:00Z,2018-01-10T05:00:00+0100,7000.0,9740.0,54616.0,58009.0,247.0,11453.0
2018-01-10T05:00:00Z,2018-01-10T06:00:00+0100,8160.0,10866.0,62384.0,63719.0,387.0,12954.0
2018-01-10T06:00:00Z,2018-01-10T07:00:00+0100,9184.0,11835.0,67934.0,69767.0,484.0,15228.0
2018-01-10T07:00:00Z,2018-01-10T08:00:00+0100,9578.0,12225.0,69790.0,72407.0,596.0,16774.0
2018-01-10T08:00:00Z,2018-01-10T09:00:00+0100,9687.0,12389.0,69409.0,72681.0,638.0,17273.0
2018-01-10T09:00:00Z,2018-01-10T10:00:00+0100,9751.0,12316.0,69428.0,72114.0,625.0,17415.0
2018-01-10T10:00:00Z,2018-01-10T11:00:00+0100,9673.0,12344.0,70045.0,72024.0,627.0,17445.0
2018-01-10T11:00:00Z,2018-01-10T12:00:00+0100,9462.0,12283.0,69254.0,71786.0,621.0,17196.0
2018-01-10T12:00:00Z,2018-01-10T13:00:00+0100,9341.0,12327.0,68687.0,70182.0,587.0,17199.0
2018-01-10T13:00:00Z,2018-01-10T14:00:00+0100,9250.0,12366.0,68518.0,68375.0,563.0,17064.0
2018-01-10T14:00:00Z,2018-01-10T15:00:00+0100,9314.0,12447.0,68002.0,66366.0,528.0,17117.0
